"	"	--	punct	--	"		aanhaal_both							no	0
Twee	twee	detp	num	det	twee		hoofd							no	0
reuzen	reus	np	noun	hd	reus			de	count	pl				yes	reuzen-3
!	!	--	punct	--	!		uitroep							no	0
"	"	--	punct	--	"		aanhaal_both							no	0
zei	zeg	sv1	verb	hd	zeg						hebben	past(sg)	intransitive	no	0
Kobus	Kobus	np	name	su	Kobus									yes	kobusje-12
.	.	punct	punct	--	.		punt							no	0
"	"	--	punct	--	"		aanhaal_both							no	0
Is	ben	sv1	verb	hd	ben						unacc	sg_heeft	intransitive	no	0
het	het	np	det	su	het									no	0
anders	anders	ap	adj	mod	anders									no	0
niet	niet	advp	adv	mod	niet									no	0
?	?	punct	punct	--	?		vraag							no	0
Met	met	pp	prep	hd	met									no	0
die	die	detp	det	det	die									no	0
vriendjes	vriend_DIM	np	noun	hd	vriend_DIM			het	count	pl				yes	reuzen-3
zal	zal	smain	verb	hd	zal						hebben	modal_not_u	aux(inf)	no	0
ik	ik	np	pron	su	ik									yes	kobusje-12
het	het	np	det	obj1	het									no	0
wel	wel	ap	adj	mod	wel									no	0
klaren	klaar	inf	verb	hd	klaar						hebben	inf	transitive	no	0
.	.	punct	punct	--	.		punt							no	0
Breng	breng	sv1	verb	hd	breng						hebben	sg1	np_ld_pp	no	0
mij	mij	np	pron	obj1	mij									yes	kobusje-12
er	er	advp	adv	obj1	er		er							no	0
morgen	morgen	advp	adv	mod	morgen		tmp							no	0
maar	maar	advp	adv	mod	maar									no	0
heen	heen	pp	prep	hd	heen									no	0
.	.	punct	punct	--	.		punt							no	0
"	"	--	punct	--	"		aanhaal_both							no	0
Dat	dat	np	det	su	dat									no	0
gebeurde	gebeur	smain	verb	hd	gebeur						unacc	past(sg)	intransitive	no	0
en	en	vg	vg	crd	en									no	0
de	de	detp	det	det	de									no	0
mensen	mens	np	noun	hd	mens			both	count	pl				yes	mensen-5
waren	ben	smain	verb	hd	ben						unacc	past(pl)	copula	no	0
blij	blij	ap	adj	predc	blij									no	0
,	,	punct	punct	--	,		komma							no	0
dat	dat	cp	comp	cmp	dat									no	0
zij	zij	np	pron	su	zij									yes	mensen-5
nu	nu	advp	adv	mod	nu		tmp							no	0
misschien	misschien	advp	adv	mod	misschien		sentence							no	0
van	van	pp	prep	hd	van									no	0
de	de	detp	det	det	de									no	0
reuzen	reus	np	noun	hd	reus			de	count	pl				yes	reuzen-3
verlost	verlos	ppart	verb	hd	verlos-van						hebben	psp	np_pc_pp(van)	no	0
zouden	zal	ssub	verb	hd	zal						hebben	past(pl)	aux(inf)	no	0
worden	word	inf	verb	hd	word						unacc	inf	passive	no	0
,	,	punct	punct	--	,		komma							no	0
maar	maar	vg	vg	crd	maar									no	0
ze	ze	np	pron	su	ze		wkpro							yes	mensen-5
dachten	denk	smain	verb	hd	denk						hebben	past(pl)	tr_sbar	no	0
toch	toch	advp	adv	mod	toch									no	0
ook	ook	advp	adv	mod	ook		sentence							no	0
:	:	punct	punct	--	:		dubb_punt							no	0
als	als	cp	comp	cmp	als									no	0
hij	hij	np	pron	su	hij									yes	kobusje-12
die	die	detp	det	det	die									no	0
vreselijke	vreselijk	ap	adj	mod	vreselijk									no	0
reuzen	reus	np	noun	hd	reus			de	count	pl				yes	reuzen-3
ziet	zie	ssub	verb	hd	zie						hebben	sg3	transitive_ndev_ndev	no	0
,	,	punct	punct	--	,		komma							no	0
kon	kan	smain	verb	hd	kan						'hebben/zijn'	past(sg)	aux(inf)	no	0
hij	hij	np	pron	su	hij									yes	kobusje-12
wel	wel	ap	adj	mod	wel									no	0
eens	eens	advp	adv	mod	eens		tmp							no	0
bang	bang	ap	adj	predc	bang									no	0
worden	word	inf	verb	hd	word						unacc	inf	copula	no	0
en	en	vg	vg	crd	en									no	0
weglopen	loop_weg	inf	verb	hd	loop_weg						zijn	inf	ninv(intransitive,part_intransitive(weg))	no	0
.	.	punct	punct	--	.		punt							no	0
En	en	du	comp	dlink	en									no	0
daarom	daarom	pp	pp	ld	daarom		er							no	0
zetten	zet	smain	verb	hd	zet						hebben	past(pl)	ld_pp	no	0
ze	ze	np	pron	su	ze		wkpro							yes	mensen-5
wachten	wacht	inf	verb	hd	wacht						hebben	inf	intransitive	no	0
aan	aan	pp	prep	hd	aan									no	0
de	de	detp	det	det	de									no	0
uitgangen	uitgang	np	noun	hd	uitgang			de	count	pl				no	0
van	van	pp	prep	hd	van									no	0
het	het	detp	det	det	het									no	0
bos	bos	np	noun	hd	bos			het	count	sg				no	0
om	om	oti	comp	cmp	om									no	0
te	te	cp	comp	cmp	te									no	0
zorgen	zorg	inf	verb	hd	zorg						hebben	inf	sbar	no	0
,	,	punct	punct	--	,		komma							no	0
dat	dat	cp	comp	cmp	dat									no	0
hij	hij	np	pron	su	hij									yes	kobusje-12
er	er	advp	adv	mod	er		er							no	0
niet	niet	advp	adv	mod	niet									no	0
weer	weer	advp	adv	mod	weer									no	0
uitliep	loop_uit	ssub	verb	hd	loop_uit						zijn	past(sg)	ninv(intransitive,part_intransitive(uit))	no	0
.	.	--	punct	--	.		punt							no	0
Kobusje	Kobusje	np	name	su	Kobusje									yes	kobusje-12
wandelde	wandel_rond	smain	verb	hd	wandel_rond						'hebben/zijn'	past(sg)	part_intransitive(rond)	no	0
wat	wat	advp	adv	mod	wat									no	0
in	in	pp	prep	hd	in									no	0
het	het	detp	det	det	het									no	0
bos	bos	np	noun	hd	bos			het	count	sg				no	0
rond	rond	part	part	svp	rond									no	0
en	en	vg	vg	crd	en									no	0
dacht	denk	smain	verb	hd	denk						hebben	past(sg)	intransitive	no	0
:	:	punct	punct	--	:		dubb_punt							no	0
er	er	advp	adv	mod	er		er							no	0
staan	sta	smain	verb	hd	sta						hebben	pl	intransitive	no	0
hier	hier	advp	adv	mod	hier		er_loc							no	0
wel	wel	ap	adj	mod	wel									no	0
reuzen	reus	np	noun	hd	reus			de	count	pl				no	0
van	van	pp	prep	hd	van									no	0
bomen	boom	np	noun	obj1	boom			de	count	pl				no	0
,	,	punct	punct	--	,		komma							no	0
maar	maar	vg	vg	crd	maar									no	0
andere	ander	ap	adj	mod	ander									no	0
reuzen	reus	np	noun	hd	reus			de	count	pl				yes	reuzen-3
zie	zie	smain	verb	hd	zie						hebben	sg1	transitive_ndev_ndev	no	0
ik	ik	np	pron	su	ik									no	0
niet	niet	advp	adv	mod	niet									no	0
.	.	punct	punct	--	.		punt							no	0
Ze	ze	np	pron	su	ze		wkpro							yes	reuzen-3
zijn	ben	smain	verb	hd	ben						unacc	pl	copula	no	0
zeker	zeker	ap	adj	mod	zeker									no	0
bang	bang	ap	adj	hd	bang-voor									no	0
voor	voor	pp	prep	hd	voor									no	0
me	me	np	pron	obj1	me		wkpro							yes	kobusje-12
,	,	punct	punct	--	,		komma							no	0
maar	maar	vg	vg	crd	maar									no	0
voor	voor	pp	prep	hd	voor									no	0
alle	alle	detp	det	det	alle									no	0
zekerheid	zekerheid	np	noun	hd	zekerheid			de	count	sg				no	0
stopte	stop	smain	verb	hd	stop						hebben	past(sg)	np_ld_pp	no	0
hij	hij	np	pron	su	hij									yes	kobusje-12
toch	toch	advp	adv	mod	toch									no	0
een	een	detp	det	det	een									no	0
paar	paar	np	noun	hd	paar			both	both	sg				no	0
keistenen	kei_steen	np	noun	hd	kei_steen			both	count	pl				no	0
in	in	pp	prep	hd	in									no	0
zijn	zijn	detp	det	det	zijn									no	0
zak	zak	np	noun	hd	zak			de	count	sg				no	0
.	.	punct	punct	--	.		punt							no	0
Toen	toen	cp	comp	cmp	toen									no	0
het	het	np	det	su	het									no	0
al	al	advp	adv	mod	al									no	0
aardig	aardig	ap	adj	mod	aardig									no	0
donker	donker	ap	adj	hd	donker									no	0
begon	begin	ssub	verb	hd	begin						zijn	past(sg)	aux(te_inf)	no	0
te	te	cp	comp	cmp	te									no	0
worden	word	inf	verb	hd	word						unacc	inf	copula	no	0
,	,	punct	punct	--	,		komma							no	0
hoorde	hoor	smain	verb	hd	hoor						hebben	past(sg)	aci	no	0
hij	hij	np	pron	su	hij									yes	kobusje-12
opeens	opeens	advp	adv	mod	opeens		sentence							no	0
takken	tak	np	noun	obj1	tak			de	count	pl				no	0
kraken	kraak	inf	verb	hd	kraak						hebben	inf	intransitive	no	0
en	en	vg	vg	crd	en									no	0
jawel	jawel	advp	tag	tag	jawel									no	0
,	,	punct	punct	--	,		komma							no	0
daar	daar	advp	adv	mod	daar		er_loc							no	0
kwamen	kom	smain	verb	hd	kom						zijn	past(pl)	aux(psp(part_intransitive(aan)))	no	0
de	de	detp	det	det	de									no	0
reus	reus	np	noun	hd	reus			de	count	sg				yes	reus-2
en	en	vg	vg	crd	en									no	0
de	de	detp	det	det	de									no	0
reuzin	reu_zin	np	noun	hd	reu_zin			de	count	sg				yes	reuzen-3
aangewandeld	wandel_aan	ppart	verb	hd	wandel_aan						'hebben/zijn'	psp	ninv(intransitive,part_intransitive(aan))	no	0
.	.	punct	punct	--	.		punt							no	0
Toen	toen	advp	adv	mod	toen		tmp							no	0
werd	word	smain	verb	hd	word						unacc	past(sg)	copula	no	0
hij	hij	np	pron	su	hij									yes	kobusje-12
toch	toch	advp	adv	mod	toch									no	0
een	een	detp	det	det	een									no	0
beetje	beetje	np	noun	hd	beetje		mod							no	0
benauwd	benauwd	ppart	adj	hd	benauwd									no	0
en	en	vg	vg	crd	en									no	0
dacht	denk	smain	verb	hd	denk						hebben	past(sg)	intransitive	no	0
:	:	punct	punct	--	:		dubb_punt							no	0
het	het	np	noun	sup	het		het							no	0
is	ben	smain	verb	hd	ben						unacc	sg_heeft	copula_sbar	no	0
misschien	misschien	advp	adv	mod	misschien		sentence							no	0
toch	toch	advp	adv	mod	toch									no	0
beter	goed	ap	adj	predc	goed									no	0
dat	dat	cp	comp	cmp	dat									no	0
ze	ze	np	pron	su	ze		wkpro							yes	reuzen-3
me	me	np	pron	obj1	me		wkpro							yes	kobusje-12
niet	niet	advp	adv	mod	niet									no	0
tegenkomen	kom_tegen	ssub	verb	hd	kom_tegen						zijn	pl	ninv(transitive,part_transitive(tegen))	no	0
,	,	punct	punct	--	,		komma							no	0
want	want	vg	vg	crd	want									no	0
ze	ze	np	pron	su	ze		wkpro							yes	reuzen-3
mochten	mag	smain	verb	hd	mag						hebben	past(pl)	modifier(aux(inf))	no	0
het	het	np	noun	pobj1	het		het							no	0
me	me	np	pron	obj2	me		wkpro							yes	kobusje-12
misschien	misschien	advp	adv	mod	misschien		sentence							no	0
kwalijk	kwalijk	part	part	svp	kwalijk									no	0
nemen	neem_kwalijk	inf	verb	hd	neem_kwalijk						hebben	inf	part_so_np_sbar_obj(kwalijk)	no	0
,	,	punct	punct	--	,		komma							no	0
dat	dat	cp	comp	cmp	dat									no	0
ik	ik	np	pron	su	ik									yes	kobusje-12
in	in	pp	prep	hd	in									no	0
hun	hun	detp	det	det	hun									yes	reuzen-3
bos	bos	np	noun	hd	bos			het	count	sg				no	0
loop	loop	ssub	verb	hd	loop						'hebben/zijn'	sg1	intransitive	no	0
.	.	punct	punct	--	.		punt							no	0
En	en	du	comp	dlink	en									no	0
hij	hij	np	pron	su	hij									yes	kobusje-12
klom	klim	smain	verb	hd	klim						zijn	past(sg)	ld_pp	no	0
gauw	gauw	ap	adj	mod	gauw									no	0
in	in	pp	prep	hd	in									no	0
een	een	detp	det	det	een									no	0
hoge	hoog	ap	adj	mod	hoog									no	0
boom	boom	np	noun	hd	boom			de	count	sg				no	0
.	.	punct	punct	--	.		punt							no	0
Nu	nu	advp	adv	mod	nu		tmp							no	0
trof	tref	smain	verb	hd	tref						hebben	past(sg)	sbar_subj	no	0
het	het	np	noun	sup	het		het							no	0
toevallig	toevallig	ap	adj	mod	toevallig									no	0
,	,	punct	punct	--	,		komma							no	0
dat	dat	cp	comp	cmp	dat									no	0
de	de	detp	det	det	de									no	0
reus	reus	np	noun	hd	reus			de	count	sg				yes	reus-2
en	en	vg	vg	crd	en									no	0
de	de	detp	det	det	de									no	0
reuzin	reu_zin	np	noun	hd	reu_zin			de	count	sg				yes	reuzen-3
onder	onder	pp	prep	hd	onder									no	0
die	die	detp	det	det	die									no	0
boom	boom	np	noun	hd	boom			de	count	sg				no	0
gingen	ga	ssub	verb	hd	ga						zijn	past(pl)	aux(inf)	no	0
slapen	slaap	inf	verb	hd	slaap						hebben	inf	intransitive	no	0
.	.	punct	punct	--	.		punt							no	0
Kobusje	Kobusje	np	name	su	Kobusje									yes	kobusje-12
vond	vind	smain	verb	hd	vind						hebben	past(sg)	pred_np_vp	no	0
het	het	np	noun	pobj1	het		het							no	0
niet	niet	advp	adv	mod	niet									no	0
nodig	nodig	ap	adj	predc	nodig									no	0
hen	hen	np	pron	obj1	hen									yes	reuzen-3
te	te	cp	comp	cmp	te									no	0
waarschuwen	waarschuw	inf	verb	hd	waarschuw						hebben	inf	acc_np_sbar	no	0
,	,	punct	punct	--	,		komma							no	0
dat	dat	cp	comp	cmp	dat									no	0
hij	hij	np	pron	su	hij									yes	kobusje-12
zo	zo	advp	adv	mod	zo									no	0
dicht	dicht	ap	adj	hd	dicht									no	0
in	in	pp	prep	hd	in									no	0
de	de	detp	det	det	de									no	0
buurt	buurt	np	noun	hd	buurt			de	count	sg				no	0
was	ben	ssub	verb	hd	ben						unacc	past(sg)	copula	no	0
en	en	vg	vg	crd	en									no	0
hield	houd	smain	verb	hd	houd						hebben	past(sg)	nonp_pred_np	no	0
zich	zich	np	pron	obj1	zich		wkpro							yes	kobusje-12
dus	dus	advp	adv	mod	dus		sentence							no	0
muisstil	muisstil	ap	adj	predc	muisstil									no	0
.	.	punct	punct	--	.		punt							no	0
Maar	maar	du	comp	dlink	maar									no	0
toen	toen	cp	comp	cmp	toen									no	0
ze	ze	np	pron	su	ze		wkpro							yes	reuzen-3
goed	goed	ap	adj	cnj	goed									no	0
en	en	vg	vg	crd	en									no	0
wel	wel	ap	adj	cnj	wel									no	0
lagen	lig	ssub	verb	hd	lig						hebben	past(pl)	subj_control(wk_te)	no	0
te	te	cp	comp	cmp	te									no	0
slapen	slaap	inf	verb	hd	slaap						hebben	inf	intransitive	no	0
,	,	punct	punct	--	,		komma							no	0
gooide	gooi	smain	verb	hd	gooi						hebben	past(sg)	ld_pp	no	0
hij	hij	np	pron	su	hij									yes	kobusje-12
met	met	pp	prep	hd	met									no	0
een	een	detp	det	det	een									no	0
keisteen	kei_steen	np	noun	hd	kei_steen			both	count	sg				no	0
naar	naar	pp	prep	hd	naar									no	0
de	de	detp	det	det	de									no	0
kop	kop	np	noun	hd	kop			de	count	sg				no	0
van	van	pp	prep	hd	van									no	0
de	de	detp	det	det	de									no	0
reus	reus	np	noun	hd	reus			de	count	sg				yes	reus-2
.	.	punct	punct	--	.		punt							no	0
De	de	detp	det	det	de									no	0
reus	reus	np	noun	hd	reus			de	count	sg				yes	reus-2
werd	word	smain	verb	hd	word						unacc	past(sg)	copula	no	0
kwaad	kwaad	ap	adj	predc	kwaad									no	0
,	,	punct	punct	--	,		komma							no	0
want	want	vg	vg	crd	want									no	0
hij	hij	np	pron	su	hij									yes	reus-2
dacht	denk	smain	verb	hd	denk						hebben	past(sg)	tr_sbar	no	0
,	,	punct	punct	--	,		komma							no	0
dat	dat	cp	comp	cmp	dat									no	0
de	de	detp	det	det	de									no	0
reuzin	reu_zin	np	noun	hd	reu_zin			de	count	sg				yes	reuzen-3
het	het	np	det	obj1	het									no	0
deed	doe	ssub	verb	hd	doe						hebben	past(sg)	transitive_ndev	no	0
en	en	vg	vg	crd	en									no	0
in	in	pp	prep	hd	in									no	0
een	een	detp	det	det	een									no	0
ommezien	ommezien	np	noun	hd	ommezien			both	both	both				no	0
hadden	heb	smain	verb	hd	heb						hebben	past(pl)	transitive_ndev	no	0
ze	ze	np	pron	su	ze		wkpro							yes	reuzen-3
hooglopende	hooglopende	ppres	adj	mod	hooglopende									no	0
ruzie	ruzie	np	noun	hd	ruzie			de	count	sg				no	0
en	en	--	vg	--	en									no	0
begonnen	begonnen	ppart	adj	mod	begonnen									no	0
met	met	pp	prep	hd	met									no	0
elkaar	elkaar	np	pron	obj1	elkaar									yes	reuzen-3
te	te	cp	comp	cmp	te									no	0
vechten	vecht	inf	verb	hd	vecht						hebben	inf	transitive	no	0
en	en	vg	vg	crd	en									no	0
het	het	detp	det	det	het									no	0
slot	slot	np	noun	hd	slot			het	count	sg				no	0
was	ben	sv1	verb	dp	ben						unacc	past(sg)	intransitive	no	0
,	,	--	punct	--	,		komma							no	0
dat	dat	cp	comp	cmp	dat									no	0
de	de	detp	det	det	de									no	0
reus	reus	np	noun	hd	reus			de	count	sg				yes	reus-2
de	de	detp	det	det	de									no	0
reuzin	reu_zin	np	noun	hd	reu_zin			de	count	sg				yes	reuzen-3
doodsloeg	sla_dood	ssub	verb	hd	sla_dood						hebben	past(sg)	ninv(transitive,part_transitive(dood))	no	0
.	.	--	punct	--	.		punt							no	0
Toen	toen	cp	comp	cmp	toen									no	0
dat	dat	np	det	su	dat									no	0
gebeurd	gebeur	ppart	verb	hd	gebeur						unacc	psp	intransitive	no	0
was	ben	ssub	verb	hd	ben						unacc	past(sg)	aux_psp_zijn	no	0
,	,	punct	punct	--	,		komma							no	0
ging	ga	smain	verb	hd	ga						zijn	past(sg)	aux(inf)	no	0
de	de	detp	det	det	de									no	0
reus	reus	np	noun	hd	reus			de	count	sg				yes	reus-2
weer	weer	advp	adv	mod	weer									no	0
slapen	slaap	inf	verb	hd	slaap						hebben	inf	intransitive	no	0
en	en	--	vg	--	en									no	0
al	al	advp	adv	mod	al									no	0
heel	heel	advp	adv	mod	heel		intensifier							no	0
gauw	gauw	ap	adj	hd	gauw									no	0
snorkte	snorkte	np	noun	hd	snorkte			both	both	both				no	0
hij	hij	np	pron	dp	hij									yes	reus-2
,	,	--	punct	--	,		komma							no	0
dat	dat	cp	comp	cmp	dat									no	0
de	de	detp	det	det	de									no	0
grond	grond	np	noun	hd	grond			de	count	sg				no	0
ervan	ervan	pp	pp	mod	ervan		er							no	0
dreunde	dreun	ssub	verb	hd	dreun						hebben	past(sg)	intransitive	no	0
.	.	--	punct	--	.		punt							no	0
Toen	toen	advp	adv	mod	toen		tmp							no	0
nam	neem	smain	verb	hd	neem						hebben	past(sg)	transitive	no	0
Kobusje	Kobusje	np	name	su	Kobusje									yes	kobusje-12
een	een	detp	det	det	een									no	0
andere	ander	ap	adj	mod	ander									no	0
steen	steen	np	noun	hd	steen			both	count	sg				no	0
en	en	vg	vg	crd	en									no	0
gooide	gooi	smain	verb	hd	gooi						hebben	past(sg)	np_ld_pp	no	0
die	die	np	det	obj1	die									no	0
met	met	pp	prep	hd	met									no	0
zoveel	zoveel	ap	adj	hd	zoveel									no	0
kracht	kracht	np	noun	hd	kracht			de	count	sg				no	0
naar	naar	pp	prep	hd	naar									no	0
beneden	beneden	advp	adv	obj1	beneden		loc							no	0
,	,	punct	punct	--	,		komma							no	0
dat	dat	cp	comp	cmp	dat									no	0
de	de	detp	det	det	de									no	0
reus	reus	np	noun	hd	reus			de	count	sg				yes	reus-2
een	een	detp	det	det	een									no	0
gat	gat	np	noun	hd	gat			het	count	sg				no	0
in	in	pp	prep	hd	in									no	0
zijn	zijn	detp	det	det	zijn									yes	reus-2
kop	kop	np	noun	hd	kop			de	count	sg				no	0
kreeg	krijg	ssub	verb	hd	krijg						hebben	past(sg)	transitive	no	0
en	en	vg	vg	crd	en									no	0
ook	ook	advp	adv	mod	ook		sentence							no	0
dood	dood	ap	adj	predc	dood									no	0
was	ben	ssub	verb	hd	ben						unacc	past(sg)	copula	no	0
.	.	punct	punct	--	.		punt							no	0
Nu	nu	advp	adv	mod	nu		tmp							no	0
klom	klim	smain	verb	hd	klim						zijn	past(sg)	ld_pp	no	0
Kobusje	Kobusje	np	name	su	Kobusje									yes	kobusje-12
uit	uit	pp	prep	hd	uit									no	0
de	de	detp	det	det	de									no	0
boom	boom	np	noun	hd	boom			de	count	sg				no	0
,	,	punct	punct	--	,		komma							no	0
wandelde	wandel_uit	smain	verb	hd	wandel_uit						'hebben/zijn'	past(sg)	part_ld_transitive(uit)	no	0
het	het	detp	det	det	het									no	0
bos	bos	np	noun	hd	bos			het	count	sg				no	0
uit	uit	part	part	svp	uit									no	0
en	en	vg	vg	crd	en									no	0
vertelde	vertel	smain	verb	hd	vertel						hebben	past(sg)	so_pp_sbar	no	0
aan	aan	pp	prep	hd	aan									no	0
de	de	detp	det	det	de									no	0
mensen	mens	np	noun	hd	mens			both	count	pl				yes	mensen-5
,	,	punct	punct	--	,		komma							no	0
die	die	np	pron	rhd	die									no	0
daar	daar	advp	adv	mod	daar		er_loc							no	0
de	de	detp	det	det	de									no	0
wacht	wacht	np	noun	hd	wacht			de	count	sg				no	0
hielden	houd	ssub	verb	hd	houd						hebben	past(pl)	transitive	no	0
,	,	punct	punct	--	,		komma							no	0
dat	dat	cp	comp	cmp	dat									no	0
hij	hij	np	pron	su	hij									yes	kobusje-12
eerst	eerst	advp	adv	mod	eerst									no	0
met	met	pp	prep	hd	met									no	0
de	de	detp	det	det	de									no	0
reus	reus	np	noun	hd	reus			de	count	sg				yes	reus-2
had	heb	ssub	verb	hd	heb						hebben	past(sg)	aux_psp_hebben	no	0
afgerekend	reken_af	ppart	verb	hd	reken_af-met						hebben	psp	ninv(pc_pp(met),part_pc_pp(af,met))	no	0
en	en	vg	vg	crd	en									no	0
toen	toen	advp	adv	mod	toen		tmp							no	0
de	de	detp	det	det	de									no	0
reuzin	reu_zin	np	noun	hd	reu_zin			de	count	sg				yes	reuzen-3
had	heb	ssub	verb	hd	heb						hebben	past(sg)	aux_psp_hebben	no	0
verslagen	versla	ppart	verb	hd	versla						hebben	psp	transitive	no	0
en	en	vg	vg	crd	en									no	0
een	een	np	pron	mwp	een		strpro							no	0
ieder	ieder	np	pron	mwp	ieder		strpro							no	0
prees	prijs	ssub	verb	hd	prijs						hebben	past(sg)	transitive	no	0
en	en	vg	vg	crd	en									no	0
eerde	eer	smain	verb	hd	eer						hebben	past(sg)	transitive	no	0
hem	hem	np	pron	obj1	hem									yes	kobusje-12
als	als	cp	comp	cmp	als									no	0
een	een	detp	det	det	een									no	0
grote	groot	ap	adj	mod	groot									no	0
held	held	np	noun	hd	held			de	count	sg				yes	kobusje-12
.	.	punct	punct	--	.		punt							no	0
Niet	niet	advp	adv	mod	niet									no	0
lang	lang	ap	adj	hd	lang									no	0
daarna	daarna	pp	pp	mod	daarna		er							no	0
kwam	kom	smain	verb	hd	kom						zijn	past(sg)	aux(te_inf)	no	0
men	men	np	pron	su	men									yes	mensen-5
hem	hem	np	pron	obj2	hem									yes	kobusje-12
vragen	vraag	inf	verb	hd	vraag						hebben	inf	np_vp_obj	no	0
om	om	oti	comp	cmp	om									no	0
in	in	pp	prep	hd	in									no	0
een	een	detp	det	det	een									no	0
andere	ander	ap	adj	mod	ander									no	0
plaats	plaats	np	noun	hd	plaats		meas_mod							no	0
een	een	detp	det	det	een									no	0
leeuw	leeuw	np	noun	hd	leeuw			de	count	sg				yes	leeuw-0
te	te	cp	comp	cmp	te									no	0
doden	dood	inf	verb	hd	dood						hebben	inf	transitive	no	0
,	,	punct	punct	--	,		komma							no	0
die	die	np	pron	rhd	die									no	0
de	de	detp	det	det	de									no	0
schrik	schrik	np	noun	hd	schrik			de	count	sg				no	0
van	van	pp	prep	hd	van									no	0
de	de	detp	det	det	de									no	0
streek	streek	np	noun	hd	streek			de	count	sg				no	0
was	ben	ssub	verb	hd	ben						unacc	past(sg)	copula	no	0
en	en	vg	vg	crd	en									no	0
die	die	np	pron	rhd	die									no	0
men	men	np	pron	su	men									yes	mensen-5
maar	maar	advp	adv	mod	maar									no	0
niet	niet	advp	adv	mod	niet									no	0
meester	meester	ap	adj	hd	meester		np							no	0
kon	kan	ssub	verb	hd	kan						'hebben/zijn'	past(sg)	aux(inf)	no	0
worden	word	inf	verb	hd	word						unacc	inf	copula_np	no	0
.	.	punct	punct	--	.		punt							no	0
Dat	dat	np	det	su	dat									no	0
zal	zal	smain	verb	hd	zal						hebben	modal_not_u	aux(inf)	no	0
mijn	mijn	detp	det	det	mijn									yes	kobusje-12
beste	goed	ap	adj	mod	goed									no	0
beurt	beurt	np	noun	hd	beurt			de	count	sg				no	0
wel	wel	ap	adj	mod	wel									no	0
niet	niet	advp	adv	mod	niet									no	0
wezen	ben	inf	verb	hd	ben						unacc	inf	copula	no	0
,	,	punct	punct	--	,		komma							no	0
dacht	denk	sv1	verb	hd	denk						hebben	past(sg)	tr_sbar	no	0
hij	hij	np	pron	su	hij									yes	kobusje-12
,	,	punct	punct	--	,		komma							no	0
maar	maar	vg	vg	crd	maar									no	0
hij	hij	np	pron	su	hij									yes	kobusje-12
durfde	durf	smain	verb	hd	durf						hebben	past(sg)	subj_control(te_inf)	no	0
toch	toch	advp	adv	mod	toch									no	0
niet	niet	advp	adv	mod	niet									no	0
te	te	cp	comp	cmp	te									no	0
weigeren	weiger	inf	verb	hd	weiger						hebben	inf	intransitive	no	0
en	en	vg	vg	crd	en									no	0
ging	ga	smain	verb	hd	ga						zijn	past(sg)	ld_pp	no	0
met	met	pp	prep	hd	met									no	0
loden	loden	ap	adj	mod	loden									no	0
schoenen	schoen	np	noun	hd	schoen			de	count	pl				no	0
naar	naar	pp	prep	hd	naar									no	0
het	het	detp	det	det	het									no	0
bos	bos	np	noun	hd	bos			het	count	sg				no	0
,	,	punct	punct	--	,		komma							no	0
waar	waar	advp	adv	rhd	waar		er_loc							no	0
de	de	detp	det	det	de									no	0
leeuw	leeuw	np	noun	hd	leeuw			de	count	sg				yes	leeuw-0
zich	zich	np	pron	se	zich									no	0
ophield	houd_op	ssub	verb	hd	zich-houd_op						hebben	past(sg)	ninv(refl_ld_adv,part_refl_ld_adv(op))	no	0
.	.	punct	punct	--	.		punt							no	0
Nauwelijks	nauwelijks	advp	adv	mod	nauwelijks									no	0
wandelde	wandel	smain	verb	hd	wandel						'hebben/zijn'	past(sg)	ld_adv	no	0
hij	hij	np	pron	su	hij									yes	kobusje-12
daar	daar	advp	adv	ld	daar		er_loc							no	0
,	,	punct	punct	--	,		komma							no	0
of	of	vg	vg	crd	of									no	0
het	het	detp	det	det	het									no	0
dier	dier	np	noun	hd	dier			het	count	sg				yes	leeuw-0
kwam	kom_af	smain	verb	hd	kom_af-op						zijn	past(sg)	part_pc_pp(af,op)	no	0
op	op	pp	prep	hd	op									no	0
hem	hem	np	pron	obj1	hem									yes	kobusje-12
af	af	part	part	svp	af									no	0
.	.	punct	punct	--	.		punt							no	0
Hij	hij	np	pron	hd	hij									yes	kobusje-12
aan	aan	pp	prep	hd	aan									no	0
de	de	detp	det	det	de									no	0
loop	loop	np	noun	hd	loop			de	count	sg				no	0
en	en	vg	vg	crd	en									no	0
de	de	detp	det	det	de									no	0
leeuw	leeuw	np	noun	hd	leeuw			de	count	sg				yes	leeuw-0
hem	hem	np	pron	obj1	hem									no	0
achterna	achterna	pp	prep	hd	achterna		post							no	0
.	.	--	punct	--	.		punt							no	0
Nu	nu	advp	adv	mod	nu		tmp							no	0
had	heb	smain	verb	hd	heb						hebben	past(sg)	transitive_ndev	no	0
het	het	detp	det	det	het									no	0
dier	dier	np	noun	hd	dier			het	count	sg				yes	leeuw-0
hem	hem	np	pron	obj1	hem									yes	kobusje-12
al	al	advp	adv	mod	al									no	0
bijna	bijna	advp	adv	mod	bijna		sentence							no	0
bij	bij	pp	prep	hd	bij									no	0
het	het	detp	det	det	het									no	0
slipje	slip_DIM	np	noun	hd	slip_DIM			het	count	sg				no	0
van	van	pp	prep	hd	van									no	0
zijn	zijn	detp	det	det	zijn									yes	kobusje-12
jas	jas	np	noun	hd	jas			de	count	sg				no	0
,	,	punct	punct	--	,		komma							no	0
